4179,Scarborough Centre Station,133,Utilized Off Route
4180,STC,38,Utilized Off Route
4181,Kennedy STN,43,Utilized Off Route
4182,Warden Station,102,Utilized Off Route
4183,Scarborough Centre Station,133,Utilized Off Route
4184,Scarborough Centre Station,133,Utilized Off Route
4185,Martigrove and Steeles Loop.,927,Utilized Off Route
4186,harbord/Barthurst,94,Diversion
4187,Coxwell Station,22,Late Leaving Garage - Mechanical
4188,"On Weston, at Lambton",89,Investigation
4189,Kennedy STN,86,Utilized Off Route
4190,Kennedy STN,43,Mechanical
4191,FORT YORK/ESPLANADE - Jarvis and The Esplanade,121,Diversion
4192,stc,133,Utilized Off Route
4193,Wilson Stn,165,Mechanical
4194,eglinton station,51,Mechanical
4195,Finch and Humber College blvd,96,Mechanical
4196,Ellesmere and Morningside,95,Investigation
4197,warden and steels,68,Late Leaving Garage - Mechanical
4198,Atlantic and king,63,Investigation
4199,Martin Grove & Finch,46,Mechanical
4200,Wilson Ave and Lady York,96,Investigation
4201,Royal York Station,73,Mechanical
4202,Eglinton Station,32,Mechanical
4203,Eglinton Station,54,Utilized Off Route
4204,Lytton and Avenue,74,Mechanical
4205,Rajah & Wasdale,109,Mechanical
4206,Meadowvale and Sheppard Ave E,85,Mechanical
4207,Victoria Park Stn,24,Mechanical
4208,Bermondsey and Eglinton,91,Mechanical
4209,Lawrence Station,52,Investigation
4210,Finch West Station,36,Mechanical
4211,Humberwood Loop,36,Mechanical
4212,COSBURN - Main Station,87,Investigation
4213,Main Stn,113,Investigation
4214,Wilson station,29,Investigation
4215,morningside and staines,133,Utilized Off Route
4216,Carrier loop,96,Mechanical
4217,Kennedy Station,116,Utilized Off Route
4218,Bayview at Hilldale,11,Mechanical
4219,Humberwood Loop,36,Mechanical
4220,Starspray Loop,54,Investigation
4221,Eglington,32,Mechanical
4222,Weston and Oak,59,Mechanical
4223,Finch Station,600,Utilized Off Route
4224,Bombay Loop,61,Mechanical
4225,Eglinton and Caledonia,32,Mechanical
4226,Albian & Silverthrone,73,Mechanical
4227,Sherbourne and Lakeshore,75,Diversion
4228,DANFORTH/DANFORTH,300,Vision
4229,Bathurst/Wilson,600,Investigation
4230,Sheppard Station,85,Late Leaving Garage - Operator
4231,Pioneer Village Station,60,Mechanical
4232,McNicoll and Victoria Park,39,Late Leaving Garage - Operator
4233,Pioneer Village Station,35,Late Leaving Garage - Management
4234,Rivalada Rd and Sheppard Ave W,84,Late Leaving Garage - Management
4235,Humberwood loop,36,Vision
4236,Hiltz and Queen,31,Diversion
4237,Orton park and Brimorton,54,Utilized Off Route
4238,Finch Station,42,Mechanical
4239,Warden Station,69,Mechanical
4240,Lawrence Station,52,Late Leaving Garage - Mechanical
4241,Finch west stn,36,Mechanical
4242,Kennedy STN,116,Utilized Off Route
4243,Warden Station,17,Utilized Off Route
4244,Warden Station,102,Utilized Off Route
4245,KENNEDY STATION,34,Mechanical
4246,Finch Station,42,Mechanical
4247,Kennedy STN,57,Utilized Off Route
4248,Scarborough Centre Station,133,Utilized Off Route
4249,Scarborough Centre Station,133,Utilized Off Route
4250,Kennedy STN,57,Utilized Off Route
4251,Scarborough Centre Station,133,Utilized Off Route
4252,Brroadview station,87,Mechanical
4253,Kennedy STN,43,Utilized Off Route
4254,Weston and Bradstock,84,Mechanical
4255,Chisholm/Lumsden,62,Investigation
4256,Davenport and Osler,127,Diversion
4257,Scarborough Centre Station,21,Mechanical
4258,Don Mills Station,85,Utilized Off Route
4259,Eglinton Stn,719,Utilized Off Route
4260,Finch stn,36,Utilized Off Route
4261,Steeles and Signet,600,Utilized Off Route
4262,Scarborough Centre Station,133,Utilized Off Route
4263,Finch stn,36,Utilized Off Route
4264,Finch stn,60,Utilized Off Route
4265,Greenwin Village & Bathurst,7,Utilized Off Route
4266,Eglinton Stn,32,Utilized Off Route
4267,Finch stn,36,Utilized Off Route
4268,Sheppard Station,98,Utilized Off Route
4269,Wilson stn,165,Utilized Off Route
4270,Finch Station,42,Utilized Off Route
4271,Finch Station,39,Utilized Off Route
4272,Finch stn,60,Utilized Off Route
4273,Ian McDonald and Chimneystack,41,Utilized Off Route
4274,Lawrence West stn,163,Utilized Off Route
4275,Wilson station,29,Utilized Off Route
4276,Finch stn,36,Utilized Off Route
4277,Dufferin & Ranee,29,Investigation
4278,Eglinton Stn,32,Utilized Off Route
4279,Warden Station,17,Investigation
4280,Yonge & Sheppard,600,Utilized Off Route
4281,Finch stn,53,Utilized Off Route
4282,Pape and Oconnor,81,Investigation
4283,Greenwin Village,7,Mechanical
4284,Sheppard Station,84,Utilized Off Route
4285,South Dr / Elm Ave,75,Utilized Off Route
4286,South Dr/ Elm Ave,75,General Delay
4287,Broadview station,100,Utilized Off Route
4288,morningside and finch,133,Utilized Off Route
4289,Greenwin Village & Bathurst,7,Utilized Off Route
4290,lawrence station,124,Mechanical
4291,Mc Nicol,17,Investigation
4292,Sheppard West Station,117,Mechanical
4293,Bathurst station,7,Mechanical
4294,Wilson stn,165,Mechanical
4295,Lawrence West Station,52,Mechanical
4296,Marlee and Lawrence,600,Investigation
4297,Lawrence,102,Mechanical
4298,Sheppard and Wilmington,84,Investigation
4299,Warden Station,135,Mechanical
4300,Bloor west and Indian Grove,41,Investigation
4301,"On Weston Road, at Eglinton",89,Emergency Services
4302,Kipling stn,44,Mechanical
4303,Victoria Park Station,24,Investigation
4304,Dundas west stn,168,Mechanical
4305,Pioneer Village Station,35,Emergency Services
4306,Kennedy and Lawrence,43,Investigation
4307,Mill Rd Loop and Burhamthorpe,50,Mechanical
4308,Jane and Trethewey,35,Investigation
4309,Lawrence Station,52,Emergency Services
4310,"On Weston Road, at Ray",89,Mechanical
4311,Pioneer Village station,600,Investigation
4312,Windermere Place,77,Mechanical
4313,Markham and nugget,131,Mechanical
4314,Sheppard west station,108,Mechanical
4315,Shorncliffe and Dundas west,123,Mechanical
4316,Lawrence West Stn,109,Mechanical
4317,Keele and Eglinton,32,Mechanical
4318,STC,38,Mechanical
4319,kingston and birchmount,69,Mechanical
4320,Kennedy Station,116,Utilized Off Route
4321,Eglinton and Forman,51,Mechanical
4322,Mccowan and Eglinton,116,Mechanical
4323,York Mills Stn,95,Investigation
4324,Victoria Park and Steeles,24,Mechanical
4325,Bathurst and Ridgegrove,7,Investigation
4326,Keele and Humberside,189,Mechanical
4327,Dufferin and King,29,Investigation
4328,Keele and Eglinton,32,Vision
4329,Finch and Birchmount,339,Investigation
4330,Mt dennis Garage,171,Late Leaving Garage - Operator
4331,Queen and lansdowne,47,Mechanical
4332,Long Branch,110,Mechanical
4333,LRT Stn.,54,Mechanical
4334,bayview and York Mills,11,Mechanical
4335,Lawrence Station,52,Emergency Services
4336,Christy stn,126,Mechanical
4337,LRT Stn.,54,Utilized Off Route
4338,Kennedy STN,116,Utilized Off Route
4339,Consilium/Progress,134,Mechanical
4340,Main Station,62,Mechanical
4341,Kennedy STN,57,Utilized Off Route
4342,Scarborough Centre Station,133,Utilized Off Route
4343,Scarborough Centre Station,133,Utilized Off Route
4344,Kennedy STN,57,Utilized Off Route
4345,Wilson stn,165,Utilized Off Route
4346,Scarborough Centre Station,133,Utilized Off Route
4347,Lawrence Station,124,Mechanical
4348,Finch stn,36,Mechanical
4349,Scarborough Centre Station,133,Utilized Off Route
4350,Kennedy STN,43,Utilized Off Route
4351,Bradstock and Weston Road,84,Mechanical
4352,Scarborough Centre Station,133,Utilized Off Route
4353,Scarborough Centre Station,133,Utilized Off Route
4354,Castle  frank stn,94,Mechanical
4355,Royal York Station,73,Mechanical
4356,Scarborough Centre Station,21,Mechanical
4357,Lawrence West Stn.,52,Mechanical
4358,Warden Station,9,Mechanical
4359,Jane station,35,Mechanical
4360,SHERBOURNE and Bloor,75,Investigation
4361,Signal Hill / Steeles,60,Mechanical
4362,Exhibition west loop,29,Utilized Off Route
4363,eglinton station,34,Utilized Off Route
4364,Scarborough Centre Station,133,Utilized Off Route
4365,Atlantic and King,63,Utilized Off Route
4366,Kennedy STN,86,Utilized Off Route
4367,Finch station,125,Mechanical
4368,Bathurst and Davenport.,7,Utilized Off Route
4369,Sherbourne - RAD extra,600,Utilized Off Route
4370,Birchmount and St Clair,69,Diversion
4371,Finch stn,36,Mechanical
4372,Signalhill / Steeles,60,Mechanical
4373,Lawrence West Stn.,52,Mechanical
4374,Pioneer Village stn,60,Mechanical
4375,Nielson,39,Mechanical
4376,Marlee and lawrence,163,Investigation
4377,Finch and Weston,165,Mechanical
4378,Lawrence and Keele POD Dufferin & Lawrence,29,Mechanical
4379,Westwood Mall,52,Mechanical
4380,Eglinton Stn,32,Utilized Off Route
4381,Exhibition west loop,29,Utilized Off Route
4382,Weston Road and Bradstock,84,Mechanical
4383,Oakwood loop,63,Utilized Off Route
4384,Wilson RAD bus,600,Utilized Off Route
4385,Marlee and Eglinton,163,Utilized Off Route
4386,WELLESLEY - Ossington Station,94,Utilized Off Route
4387,Ossington stn,163,Utilized Off Route
4388,Bathurst station,7,Utilized Off Route
4389,eglinton ave and mt pleasant,56,Mechanical
4390,Victoria Park Station,24,Mechanical
4391,Finch  & Driftwood,108,Investigation
4392,Jane and Sheppard,84,Mechanical
4393,Dufferin & Davenport,29,Mechanical
4394,Victoria Park and Ellesmere,95,Investigation
4395,Eglinton Stn,32,Utilized Off Route
4396,Lawrence Staiton,52,Utilized Off Route
4397,Eglinton Station,34,Utilized Off Route
4398,eglinton station,51,Utilized Off Route
4399,eglinton station,34,Utilized Off Route
4400,Wilson RAD bus,600,Utilized Off Route
4401,Eglinton Station,54,Utilized Off Route
4402,Oakwood loop,63,Diversion
4403,STC,600,Utilized Off Route
4404,Warden stn,600,Utilized Off Route
4405,Finch Station,600,Utilized Off Route
4406,Bathurst stn,7,Utilized Off Route
4407,York Mills Stn,122,Utilized Off Route
4408,Finch Station,60,Utilized Off Route
4409,Islington Station,600,Utilized Off Route
4410,Sheppard Station,85,Utilized Off Route
4411,Eglinton Station,54,Utilized Off Route
4412,York Mills Stn,95,Utilized Off Route
4413,Weston Rd and Finch,165,Diversion
4414,York Mills Stn,95,Utilized Off Route
4415,York Mills Station,95,Utilized Off Route
4416,Scarborough Golf and Lawrence,54,Emergency Services
4417,Bathurst stn,7,Utilized Off Route
4418,BAY - Davenport and Duport,6,Utilized Off Route
4419,STC,600,Utilized Off Route
4420,Finch Station,600,Utilized Off Route
4421,Finch Station,600,Utilized Off Route
4422,Warden and Danforth Road,135,Diversion
4423,Warden and Danforth Road,69,Diversion
4424,Eglinton Stn,32,Utilized Off Route
4425,stc,600,Utilized Off Route
4426,Main Stn,113,Mechanical
4427,Danforth and Warden,113,Diversion
4428,Islington Station,50,Mechanical
4429,Kingston and Dundas,22,Utilized Off Route
4430,Kingston Cul De Sac,95,Investigation
4431,Warden Station,116,Utilized Off Route
4432,STC,133,Utilized Off Route
4433,Steeles and Don Mills,53,Mechanical
4434,Warden Station,135,Emergency Services
4435,Broadview and Fulton Ave,87,Investigation
4436,Bathurst st and Roselawn,7,Emergency Services
4437,Weston and Bradstock,84,Mechanical
4438,Lawrence and Crockford,54,Mechanical
4439,McCowan/Sheppard,85,Mechanical
4440,Finch Station,53,Investigation
4441,Steels Loop,32,Mechanical
4442,Markham and Passmore,53,Late Leaving Garage - Vision
4443,Finch Station,60,Late Leaving Garage - Operator
4444,Finch Station,36,Mechanical
4445,Lansdowne & Queen,47,Utilized Off Route
4446,Humberwood loop,36,Late Leaving Garage - Mechanical
4447,Kipling Station,927,Late Leaving Garage - Mechanical
4448,mt.dennis garage,79,Late Leaving Garage - Mechanical
4449,Davisville station,11,Investigation
4450,Entire route,14,General Delay
4451,Eglinton Ave W & Jane,32,Emergency Services
4452,Birchmount/Steeles Ave. E,17,Mechanical
4453,Scarborough Centre Station,133,Mechanical
4454,Finch Station,60,Late Leaving Garage - Operator
4455,Eglinton Ave W and Jane,32,Utilized Off Route
4456,McCowan and Sheppard,85,Investigation
4457,Morningside Ave/Nightstar Rd,116,Emergency Services
4458,Finch/Markham,134,Investigation
4459,SHERWAY GARDENS,123,Mechanical
4460,Royal york station,73,Mechanical
4461,Warden Station,102,Utilized Off Route
4462,Warden Station,17,Utilized Off Route
4463,pioneer village station,35,Utilized Off Route
4464,Eglinton Ave E/Markham Rd,116,Mechanical
4465,Warden Station,102,Utilized Off Route
4466,Kennedy STN,116,Utilized Off Route
4467,Wilson Stn,29,Utilized Off Route
4468,Wilson & Bathurst,7,Utilized Off Route
4469,Pape Station,25,Utilized Off Route
4470,Warden Station,16,Utilized Off Route
4471,Wilson Stn,29,Utilized Off Route
4472,pioneer village station,35,Utilized Off Route
4473,Renforth Station,32,Utilized Off Route
4474,Don Mills and Sheppard,25,Investigation
4475,KIPLING STN,49,Mechanical
4476,Finch and Birchmount,39,Investigation
4477,Kennedy STN,57,Utilized Off Route
4478,Lawrence West Station\,52,Mechanical
4479,Woodbine and eastwood/Corley Ave,92,Diversion
4480,Birchmount and Kennedy,39,Diversion
4481,Markham/Ellesmere,102,Utilized Off Route
4482,Scarborough Centre Station,133,Utilized Off Route
4483,Warden Station,17,Utilized Off Route
4484,Kennedy STN,57,Utilized Off Route
4485,Lawrence and Warden,54,Utilized Off Route
4486,Wilson stn,165,Utilized Off Route
4487,Scarborough Centre Station,133,Utilized Off Route
4488,Kennedy STN,43,Utilized Off Route
4489,Lawrence station,124,Utilized Off Route
4490,Warden Station,102,Utilized Off Route
4491,Broadview stn,100,Utilized Off Route
4492,Finch stn,60,Mechanical
4493,Scarborough Centre Station,133,Utilized Off Route
4494,Weston Road and Bradstock,84,Mechanical
4495,Bathurst Station,7,Mechanical
4496,Warden Station,17,Utilized Off Route
4497,eglinton station,34,Utilized Off Route
4498,Scarborough Centre Station,133,Utilized Off Route
4499,Lawrence and Bennett Rd,54,Investigation
4500,Finch / Arrow,36,Vision
4501,SHERBOURNE South Drive and Glen Road,75,Utilized Off Route
4502,Front and Parliament,65,Utilized Off Route
4503,eglinton station,56,Utilized Off Route
4504,PAPE - Pape Station,72,Utilized Off Route
4505,eglinton Station,34,Utilized Off Route
4506,Wilson and Clayson,165,Mechanical
4507,Sheppard West Station,84,Mechanical
4508,DUNDAS WEST STN,168,Mechanical
4509,Wilson stn,165,Utilized Off Route
4510,Victoria Park Station,24,Utilized Off Route
4511,LRT Station,54,Utilized Off Route
4512,Fisherville at Bathurst,7,Mechanical
4513,SHERBOURNE - South Drive and Glen Road,75,Utilized Off Route
4514,Wilson stn,96,Utilized Off Route
4515,davisville station,11,Utilized Off Route
4516,SHERBOURNE - Glen Drive and Elm,75,Diversion
4517,Keele Station,41,Utilized Off Route
4518,FINCH AND MARTINGROVE,927,Mechanical
4519,KIPLING STN,927,Utilized Off Route
4520,Coxwell stn,22,Utilized Off Route
4521,Wilson stn,165,Utilized Off Route
4522,Eglinton Garage,34,Late Leaving Garage - Mechanical
4523,FLEMINGDON PARK - Don Mills and Wynford,100,Mechanical
4524,Kingston Rd/Galloway Rd,86,Mechanical
4525,Scarborough Town Centre,38,Utilized Off Route
4526,Finch / Norfinch,36,Mechanical
4527,Ossington stn,63,Mechanical
4528,Pioneer Village stn,60,Mechanical
4529,Humberline and Albion,96,Mechanical
4530,Oakwood and Rogers,163,Investigation
4531,FLEMINGDON PARK - Broadview Station,100,Vision
4532,Yonge and Eglinton,54,Utilized Off Route
4533,Victoria Park Stn,24,Utilized Off Route
4534,STC,133,Utilized Off Route
4535,kingston road and Waverly,22,Investigation
4536,Pioneer Village Station,41,Utilized Off Route
4537,renforth station,32,Mechanical
4538,Lawrence west station,52,Mechanical
4539,Scarborough Town Centre,38,Utilized Off Route
4540,Queen and Lansdowne,47,Utilized Off Route
4541,Kipling stn,45,Mechanical
4542,Jane and Alliance,161,Mechanical
4543,Ossington Stn,161,Investigation
4544,Brimley and St Clair Ave E.,600,Emergency Services
4545,1r,22,Utilized Off Route
4546,Hwy 27 and Queensplate,927,Investigation
4547,Morningside and Sheppard Ave E,85,Investigation
4548,Warden STN,102,Mechanical
4549,Warden and Tower,68,Diversion
4550,Cummer,42,Mechanical
4551,Oakwood loop,63,Mechanical
4552,Keele Station,600,Utilized Off Route
4553,Bathurst Station,600,Utilized Off Route
4554,STC,129,Mechanical
4555,King & Atlantic,63,Utilized Off Route
4556,Wilson Station,29,Mechanical
4557,Earlscourt Loop,47,Mechanical
4558,pine and lawrence,32,Mechanical
4559,steeles and bayview,11,Mechanical
4560,marlee and eglinton,32,Investigation
4561,Bloor & Ossington,600,Investigation
4562,Dundas west stn,600,Investigation
4563,Warden station,70,Utilized Off Route
4564,Warden station,70,Investigation
4565,Weston Rd and Steeles,165,Diversion
4566,Kipling stn,927,Utilized Off Route
4567,STC,133,Utilized Off Route
4568,St.Clair Stn,74,Mechanical
4569,Dixon and Kelfield,52,Mechanical
4570,Bathurst st and Ellerslie,7,Investigation
4571,Lawrence Stn,163,Mechanical
4572,Donlands Station,56,Utilized Off Route
4573,Steeles and Bayview,11,Mechanical
4574,Weston and Albion,89,Investigation
4575,Leslie and Sheppard,600,Utilized Off Route
4576,Midland and Sheppard,600,Utilized Off Route
4577,York Mills Rd and Don Mills Rd,25,Investigation
4578,Scarborough Centre Station,21,Mechanical
4579,Scarborough Centre Station,43,Late Leaving Garage - Mechanical
4580,yonge and Adelaide,320,Investigation
4581,Main stn,23,Mechanical
4582,BAYVIEW/EGLINTON,34,Mechanical
4583,Pape Station,25,Late Leaving Garage - Management
4584,Sheppard Station,84,Mechanical
4585,Caledonia and Eglinton,32,Mechanical
4586,Lawrence and Starspray,54,Late Leaving Garage - Management
4587,Brimley/Sheppard,21,Investigation
4588,LAWRENCE STATION,124,Emergency Services
4589,York Mills Station,165,Utilized Off Route
4590,Don Mills station,25,Mechanical
4591,main stn,87,Mechanical
4592,Barmac and Weston,165,Utilized Off Route
4593,Sheppard and Kingston Road,85,Diversion
4594,Atlantic and King,63,Utilized Off Route
4595,Kingston Rd loop,95,Utilized Off Route
4596,Westway and Kipling,45,Diversion
4597,Wilson Stn,29,Investigation
4598,Kennedy station,57,Utilized Off Route
4599,Warden Station,17,Utilized Off Route
4600,bathurst and Forth york,121,Mechanical
4601,Finch stn,60,Mechanical
4602,Kennedy station,43,Utilized Off Route
4603,Renforth Stn,32,Utilized Off Route
4604,Scarborough Centre Station,133,Utilized Off Route
4605,Royal York Rd/Norseman St,76,Mechanical
4606,Kingston Loop,95,Utilized Off Route
4607,Scarborough Centre Station,133,Utilized Off Route
4608,LAWRENCE STATION,124,Utilized Off Route
4609,Scarborough Centre Station,133,Utilized Off Route
4610,sherborne stn,75,Investigation
4611,Steeles loop and Martingrove,927,Utilized Off Route
4612,Sheppard West Station,106,Mechanical
4613,Renforth Stn,32,Utilized Off Route
4614,Lawrence West Station,52,Management
4615,Pioneer Village stn,60,Mechanical
4616,Islington/Lake Shore Blvd,110,Mechanical
4617,ESTHER SHINER/OLD LESLIE,51,Diversion
4618,Kenney station,43,Utilized Off Route
4619,Warden Station,17,Utilized Off Route
4620,EGLINTON STATION,51,Utilized Off Route
4621,St. Clair West Stn,90,Utilized Off Route
4622,Earls court loop,47,Utilized Off Route
4623,Oakwood Loop,63,Utilized Off Route
4624,Pine/Lawrence,32,Utilized Off Route
4625,Atlantic and King,63,Utilized Off Route
4626,Queen and Lansdowne,47,Utilized Off Route
4627,Martingrove and steeles loop,927,Utilized Off Route
4628,eglinton stn,34,Utilized Off Route
4629,Warden Station,17,Utilized Off Route
4630,Warden STN,16,Mechanical
4631,Earlscourt Loop,47,Utilized Off Route
4632,Oakwood Loop,63,Utilized Off Route
4633,Oakwood Loop,63,Utilized Off Route
4634,Scarborough Town Centre,38,Utilized Off Route
4635,BAY - Queens Quay and Jarvis,6,Mechanical
4636,Martingrove and Steeles Loop.,927,Utilized Off Route
4637,Jane Station,35,Mechanical
4638,Kennedy stn,12,Investigation
4639,Ellesmere/ Pharmacy,67,Mechanical
4640,Warden and Kingston RD,69,Emergency Services
4641,thistle down and albion,118,Utilized Off Route
4642,keele and eglinton,32,Mechanical
4643,Finch west stn,36,Mechanical
4644,Jane and Driftwood,35,Investigation
4645,Earlscourt Loop,47,Utilized Off Route
4646,Yorkdale Station,47,Mechanical
4647,Atlantic & King St,63,Investigation
4648,Rogers Rd & Caledonia Rd,161,Mechanical
4649,Scarborough Town Centre,38,Utilized Off Route
4650,black creek and eglinton,32,Mechanical
4651,Passmore / Markham,53,Mechanical
4652,STC,133,Utilized Off Route
4653,Finch Station,60,Emergency Services
4654,Eglinton Station,54,Utilized Off Route
4655,Lawrence West Station,52,Mechanical
4656,York Mills Station,600,Mechanical
4657,"on Finch Ave West, from Arrow Rd to Oakdale Rd",36,Diversion
4658,BAY - Queens Quay and Jarvis,6,Mechanical
4659,Eglinton and Markham,116,Investigation
4660,Bathurst,160,Mechanical
4661,Yonge St and Steeles Ave East,53,Diversion
4662,Sherburne and  Wellesley,94,Investigation
4663,Kennedy Station,116,Utilized Off Route
4664,Bayview and Eglinton Ave,34,Investigation
4665,Yorkdale Station,47,Mechanical
4666,Rogers Rd & Kane Ave,161,Investigation
4667,STC,133,Utilized Off Route
4668,Islington and The Westway,37,Mechanical
4669,Finch and Blackbird Gate,133,Investigation
4670,Morningside and Sheppard,116,Mechanical
4671,Lawrence West Station,52,Mechanical
4672,Lower Jarvis and Lakeshore Blvd,75,Investigation
4673,Hwy 27 and Queens Plate,927,Mechanical
4674,Corporate Drive and Progress,134,Mechanical
4675,Pine St & Wright Ave,32,Mechanical
4676,Warden Station,102,Mechanical
4677,Bathurst & Wilson,7,Mechanical
4678,High Park stn,32,Mechanical
4679,Humberwood Loop,36,Emergency Services
4680,Warden Station,16,Utilized Off Route
4681,Atlantic and King,63,Mechanical
4682,Yonge Loop at Steeles,320,Utilized Off Route
4683,Keele/Rogers,41,Mechanical
4684,St Clair & Oakwood,63,Mechanical
4685,Warden Station,102,Utilized Off Route
4686,Meadowvale Loop,85,Late Leaving Garage - Mechanical
4687,Sheppard West Station,106,Utilized Off Route
4688,Sherbourne/Queens quay to Lower Jarvis/Queens quay,75,Diversion
4689,Jane and Sheppard,120,Vision
4690,warden station,102,Utilized Off Route
4691,Warden Station,9,Mechanical
4692,Millwood Rd/Overlea Blvd,81,Late Leaving Garage - Mechanical
4693,Wilson Station,104,Vision
4694,Warden Station,102,Late Leaving Garage - Operator
4695,Lawrence and Victoria Park,54,Mechanical
4696,Mount Dennis Division,171,Vision
4697,Scarborough Town centre,133,Utilized Off Route
4698,Scarborough Town centre,133,Utilized Off Route
4699,Scarborough Town centre,133,Utilized Off Route
4700,Scarborough Town Centre,133,Utilized Off Route
4701,Kennedy station,116,Utilized Off Route
4702,Finch Station,36,Utilized Off Route
4703,Kipling station,927,Utilized Off Route
4704,Scarborough Town centre,133,Utilized Off Route
4705,Scarborough Town centre,133,Utilized Off Route
4706,Warden Station,70,Utilized Off Route
4707,Finch and Markham,39,Mechanical
4708,Malvern Garage,53,Utilized Off Route
4709,Lawrence Station,52,Late Leaving Garage - Mechanical
4710,Dufferin/Lawrence,29,Utilized Off Route
4711,Arrow Garage,36,Utilized Off Route
4712,Finch station,42,Mechanical
4713,Route 50,50,General Delay
4714,U of T,95,Utilized Off Route
4715,renforth station,32,Mechanical
4716,Steeles/ McCowan,129,Mechanical
4717,Jane & Church,35,Investigation
4718,Lawrence West Station,52,Investigation
4719,old forest and eglinton,32,Mechanical
4720,Kipling and Rexdale,927,Mechanical
4721,Alton Towers,129,Mechanical
4722,Kennedy Station,116,Mechanical
4723,Forbes,43,Mechanical
4724,Eglinton and Yonge,97,Mechanical
4725,York Mills and Yonge,97,Investigation
4726,Sheppard and Shorting,85,Mechanical
4727,Lawrence West Station,52,Mechanical
4728,Warden Station,9,Mechanical
4729,Jane and Finch,35,Mechanical
4730,keele station,41,Mechanical
4731,Danforth av/Guest,23,Investigation
4732,Kennedy station,129,Investigation
4733,Entire Line,161,General Delay
4734,eglinton station,32,Mechanical
4735,Birchmount/Danforth,20,Mechanical
4736,Royal York station,73,General Delay
4737,Avon Loop,168,Investigation
4738,Rogers and Chambers,161,Diversion
4739,Bayview at Manor,11,Investigation
4740,on Steeles Ave East at Kennedy Road,53,Mechanical
4741,eglinton station,32,Mechanical
4742,Barmac and Weston,165,Mechanical
4743,St. Clair and Oakwood,163,Investigation
4744,on Finch Ave West at Arrow Rd,36,Mechanical
4745,Kennedy Station,34,Mechanical
4746,St. Clair Station,1,Mechanical
4747,St. Clair Station,1,Mechanical
4748,Milner and Mccowan,129,Mechanical
4749,Sherbourn stn,75,Mechanical
4750,Jane station,35,General Delay
4751,Clairport and Albion,73,Mechanical
4752,pine and lawrence,32,Mechanical
4753,High Park station,80,Mechanical
4754,Donland at Mortimer,56,Investigation
4755,Victoria Park Station,24,Utilized Off Route
4756,Kennedy Station,86,Utilized Off Route
4757,Royal York Road and Lawrence,52,Utilized Off Route
4758,St. Clair Station,1,Mechanical
4759,Queen and Strachan,63,Utilized Off Route
4760,bathurst station,7,Utilized Off Route
4761,Islington / Dixon,52,Mechanical
4762,Parliament St & Shuter st,65,Diversion
4763,on Passmore Ave at Markham Rd,53,Mechanical
4764,on Passmore Ave at Markham Rd,53,Utilized Off Route
4765,Scarborough Town Center,134,Investigation
4766,Sheppard West Station,108,Mechanical
4767,Eglinton Station,54,Mechanical
4768,Lawrence West Station,163,Mechanical
4769,Kennedy Station,86,Investigation
4770,on Finch Ave West at Weston Rd,36,Mechanical
4771,on Finch Ave West at Sentinel Rd,36,Investigation
4772,Lawrence and Markham,102,Diversion
4773,Tandridge Crescent,118,Emergency Services
4774,Yorkmills station,165,Mechanical
4775,Kipling Station,300,Utilized Off Route
4776,Steeles loop.,320,Utilized Off Route
4777,Kipling Station,300,Vision
4778,Kipling Station,927,Mechanical
4779,York Mills Station,395,Mechanical
4780,Yonge and steeles,320,Mechanical
4781,SHERWAY GARDENS,123,Investigation
4782,Evans/ North Carson Ave.,37,Mechanical
4783,Victoria Park Station,24,Mechanical
4784,"On Willowdale, at Steeles",98,Mechanical
4785,Dundas West Station,40,Mechanical
4786,arrow garage,96,Late Leaving Garage - Operator
4787,Pine and Lawrence,32,Investigation
4788,Lawrence West Station,52,Mechanical
4789,yorkmills stn,165,Mechanical
4790,Queens Quay and Sherbourne,6,Mechanical
4791,steeles / old weston,165,Mechanical
4792,STEELES,927,Mechanical
4793,Finch west stn,36,Mechanical
4794,Renforth Station,32,Mechanical
4795,Weston Road and Sheppard,84,Mechanical
4796,Pioneeer Village stn,60,Mechanical
4797,DON Mills Station,25,Mechanical
4798,Rogers & Bicknell,41,Investigation
4799,Don Mills station,25,Utilized Off Route
4800,Pioneer Village stn,60,Mechanical
4801,rogers / dufferin,161,Mechanical
4802,Finch / Martingrove,36,Utilized Off Route
4803,Kennedy STN,43,Utilized Off Route
4804,Royal York and Lawrence,52,Utilized Off Route
4805,Springhurst Loop,29,Mechanical
4806,Jane and Sheppard,84,Utilized Off Route
4807,3600 kingston road,34,Utilized Off Route
4808,Spadina Station,7,Utilized Off Route
4809,1260 Dufferin St,29,Utilized Off Route
4810,Lawrence West Station,52,Mechanical
4811,LRT Station,54,Emergency Services
4812,KIPLING AND STEELES,45,Utilized Off Route
4813,yorkmills stn,96,Utilized Off Route
4814,Humberwood Loop,36,Mechanical
4815,COXWELL and Eastern Road,22,Mechanical
4816,Renforth Station,32,Mechanical
4817,Finch west stn,36,Utilized Off Route
4818,chaplin / eglinton,33,Diversion
4819,Lawrence RT E Station,54,Mechanical
4820,Eglinton and Royak York,73,Mechanical
4821,Royal york stn,76,Utilized Off Route
4822,Atlantic and King,63,Mechanical
4823,Greenwin & Bathurst,7,Mechanical
4824,Warden station,102,Utilized Off Route
4825,SHERBOURNE and Gerrard,75,Mechanical
